id,type,heading,totalCount,numSubCategories,subHeading,numOfDuas,arabic,roman,translation,refText,refType,refChapter,headingRoman
260,Salah,"At the beginning of the prayer
#2",1,0,"At the beginning of the prayer
#2",1,"وَجَّهْثُ وَجْهِيَ لِلَّذِي فَطَرَ السَّمَوَاتِ وَالْأَرْضَ حَنِيفًا
وَمَا أَنَا مِنَ المُشْرِ كِينَ، إَِّ صَلَاتِي، وَنُسُكِي، وَمَحْيَايَ،
وَمَمَاتِي لِلَّهِ رَتِّ الْعَالَمِينَ، لَا شَرِيكَ لَهُ وَبِذَّلِكَ أَمِرْتُ
وَأَنَا مِنَ الْمُسْلِمِينَ اللَّهُمَّ أَنْتَ المَلِكُ لَا إِلَّهَ إِلَّا أَنْتَ،
أَنْتَ رَبِي وَأَنَا عَبْدُكَ، ظُلَمْتُ نَفْسِي وَاعْتَرَفَتٍ بِذَنْبِي
فَاغْفِرْ لِي ذُنُوبي جَمِيعًا إِنَّهُ لَا يَغْفِرُ الذُّنُوبَ إِلَّا أَنْتَ،
وَاهْدِنِي لِأَحْسَنِ الأَخْلَاقِ لَا يَهْدِي لِأَحْسَنِها إِلَّا أَنْتِ،
وَاصْرِفْ عَنِّي سَيِّنَهَا، لَاَ بَصْرِفُ عَنِي سَيَّنَهَاَ إِلَّا أَنْتَ
لَبَّيْكَ وَسَعْدَيْكَ، وَالْخَيْرُ كُلُّهُ بِيَدَيْكَ، وَالشَّرُّ لَّيْسَ
إِلَيْكَ، أَنَا بِكَ وَإِلَيْكَ، تَبارَكْتَ وَتَعَالَيْتَ، أَسْتَغْفِرُكَ
وَأَتوبُ إِلَيْكَ","""میں نے اپنا چہرہ اس ذات کی طرف متوجہ کیا جس نے آسمانوں اور زمین کو پیدا کیا، میں خالص اسی کا ہو گیا اور میں مشرکوں میں سے نہیں ہوں۔ بے شک میری نماز، میری قربانی، میری زندگی اور میری موت سب اللہ رب العالمین کے لیے ہیں، اس کا کوئی شریک نہیں، اور مجھے اسی کا حکم دیا گیا ہے اور میں مسلمانوں میں سے ہوں۔

اے اللہ! تو ہی بادشاہ ہے، تیرے سوا کوئی معبود نہیں، تو ہی میرا رب ہے اور میں تیرا بندہ ہوں، میں نے اپنی جان پر ظلم کیا اور اپنے گناہوں کا اعتراف کرتا ہوں، پس میرے تمام گناہ معاف فرما، بے شک تیرے سوا کوئی گناہوں کو معاف نہیں کر سکتا۔

مجھے بہترین اخلاق کی ہدایت دے، بہترین اخلاق کی ہدایت صرف تو ہی دے سکتا ہے، اور مجھ سے برے اخلاق کو دور فرما، انہیں مجھ سے دور کرنے والا بھی صرف تو ہی ہے۔

میں حاضر ہوں، تیری خدمت میں حاضر ہوں، تمام بھلائی تیرے ہاتھ میں ہے، اور برائی تیری طرف منسوب نہیں ہوتی۔ میں تجھ پر ایمان رکھتا ہوں اور تیری طرف رجوع کرتا ہوں، تو بابرکت اور بلند و بالا ہے، میں تجھ سے بخشش مانگتا ہوں اور تیری طرف توبہ کرتا ہوں۔""","I have turned my face sincerely towards He who has
brought forth the heavens and the Earth and I am not of
those who associate (others with Allah). Indeed my prayer,
my sacrifice, my life and my death are for Allah, Lord of the
worlds, no partner has He, with this I am commanded and I
am of the Muslims. O Allah, You are the Sovereign, none
has the right to be worshipped except You. You are my
Lord and I am Your servant, I have wronged my own soul
and have acknowledged my sin, so forgive me all my sins
for no one forgives sins except You. Guide me to the best
of characters for none can guide to it other than You, and
deliver me from the worst of characters for none can
deliver me from it other than You. Here I am, in answer to
Your call, happy to serve you. All good is within Your hands
and evil does not stem from You. I exist by your will and
will return to you. Blessed and High are You, I seek Your
forgiveness and repent unto You.",Muslim: 771,Hadith,,نماز کی ابتدا میں دعا #2
261,Salah,"At the beginning of the prayer
#3",1,0,"At the beginning of the prayer
#3",1,"اللَّهُمَّ بَاعِدْ بَيْنِيْ وَبَيْنَ خَطَايَايَ كَمَا بَاعَدْتَ بَيْنَ
الْمَشْرِقِ وَالْمَغْرِبِ، اللَّهُمَّ نَقِنِيْ مِنَ الْخَطَايَا كَمَا يُنَقَى
الثَّوْبُ الْأَبْيَضَُ مِنَ الدَّنَسِ، اللُّهُمَّ اغْسِلْ خَطَايَايَ بِالْمَاءِ
وَالثَّلْجِ وَالْبَرَدِ","""اے اللہ! میرے اور میرے گناہوں کے درمیان اتنا فاصلہ پیدا کر دے جتنا تو نے مشرق اور مغرب کے درمیان رکھا ہے۔ اے اللہ! مجھے گناہوں سے ایسے پاک کر دے جیسے سفید کپڑا میل کچیل سے پاک کیا جاتا ہے۔ اے اللہ! میرے گناہوں کو پانی، برف اور اولوں سے دھو دے۔""","O Allah! separate me from my sins as You have separated
the East from the West. O Allah, cleanse me of my
transgressions as the white garment is cleansed of stains. O
Allah! wash away my sins with ice and water and frost.",Bukhari: 744,Hadith,,نماز کی ابتدا میں دعا #3
262,Salah,"At the beginning of the prayer
#4",1,0,"At the beginning of the prayer
#4",1,"اللَّهُمَّ رَبَّ جِبْرَابِيْلَ وَمِيْكَابِيْلَ وَإِسْرَافِيلَ فَاطِرَ
السَّمَوَاتِ وَالأرْضِ عَالِمَ الْغَيْبِ وَالشَّهَادَةِ أَنْتَ
تَحْكُمُ بَيْنَ عِبَادِكَ فِيمًا كَانُوا فِيهِ يَخْتَلِفُونَ اِهْدِنِي
لِمَا اخْتُلِفَ فِيهِ مِنَ الْحَقِّ بِإِذْنِكَ إِنَّكَ تَهْدِيْ مَنْ تَشَاءُ
إِلَى صِرَاطٍ مُسْتَقِيم","""اے اللہ! جبریل، میکائیل اور اسرافیل کے رب! آسمانوں اور زمین کے پیدا کرنے والے! غیب اور ظاہر کے جاننے والے! تو ہی اپنے بندوں کے درمیان ان کے اختلافات میں فیصلہ فرماتا ہے۔

مجھے حق کی طرف ہدایت دے، ان امور میں جن میں اختلاف کیا گیا، تیرے حکم سے، بے شک تو جسے چاہے سیدھے راستے کی طرف ہدایت دیتا ہے۔""","O Allah, Lord of Jibra-eel, Meeka-eel and Israfeel (great
angles), Creator of the heavens and the Earth, Knower of
the seen and the unseen. You are the arbitrator between
Your servants in that which they have disputed. Guide me
to the truth by Your leave, in that which they have differed,
for verily You guide whom You will to a straight path.",Muslim: 770,Hadith,,نماز کی ابتدا میں دعا #4
263,Salah,"At the beginning of the prayer
#5",1,0,"At the beginning of the prayer
#5",1,"اللَّهُمَّ لَكَ الْحَمْدُ أَنْتَ قَيمُ السَّمَوَاتِ وَالْأَرْضِ وَمَنْ فِيهِنَّ
وَلَكَّ الْحَمْدُ، لَكَ مُلْكُ السَّمَوَاتِ وَالْأَرْضِ وَمَنْ فِيهِنَّ،
وَلَكَ الْحَمْدُ أَنْتَ نُورُ السَّمَوَاتِ وَالْأَرْضِ، وَلَكَ الحَمْدُ
أَنْتَ الْحَقُّ وَوَعْدُكَ الْجَقُّ، وَلِقَاؤُكَ حَيٍّ، وَقَوْلُكَ حَقُّ،
وَالْجَنَّةُ حَقُّ، وَالنَّارُ حَقُّ، وَالتَّبِيُّونَ حَقُّ، وَمُحَمَّدُ مَلا له
حَقُّ، وَالسَّاعةُ حَقُّ، اللَّهُمَّ لَكَ أَسْلَمْتُ، وَبِكَ آمَنُتُ
وَعَلَيْكَ تَوَكَّلْتُ، وَإِلَيْكَ أَنَبْتُ، وَبِكَ خَاصَمْتُ، وَإِلَيْكَ
حَاكَمْتُ، فَاغْفِرْ لِي مَا قَدَّمْتُ وَمَا أَخِّرْتُ، وَمَا
أَسْرَرتُ وَمَا أَعْلَنْتُ، أَنْتَ الْمُقَدِّمُ وَأَنْتَ الْمُؤَخِّرُ، لَا
إِلَهَ إلَّا أَنْتَ (لَا إِلَهَ غَيْرُكَ)","""اے اللہ! تیرے لیے ہی تمام تعریفیں ہیں، تو آسمانوں اور زمین کا نگہبان ہے اور جو کچھ ان میں ہے، سب تیرا ہے۔ تیرے لیے ہی تمام تعریفیں ہیں، آسمانوں اور زمین کی بادشاہت تیرے ہی قبضے میں ہے اور جو کچھ ان میں ہے، سب تیرا ہے۔

تیرے لیے ہی تمام تعریفیں ہیں، تو آسمانوں اور زمین کا نور ہے۔ تو حق ہے، تیرا وعدہ حق ہے، تجھ سے ملاقات حق ہے، تیرا کلام حق ہے، جنت حق ہے، جہنم حق ہے، انبیاء حق ہیں، محمد صلی اللہ علیہ وسلم حق ہیں، قیامت حق ہے۔

اے اللہ! میں نے خود کو تیرے سپرد کیا، تجھ پر ایمان لایا، تجھ پر بھروسہ کیا، تیری طرف رجوع کیا، تیرے لیے جھگڑا کیا، اور تیرے ہی فیصلے کو قبول کیا۔ پس میرے وہ گناہ معاف فرما جو میں نے پہلے کیے اور جو بعد میں کروں گا، جو میں نے چھپائے اور جو ظاہر کیے۔

تو ہی آگے بڑھانے والا ہے اور تو ہی پیچھے رکھنے والا ہے، تیرے سوا کوئی معبود نہیں۔""","O Allah! All the praises are for you, You are the Holder of
the Heavens and the Earth, And whatever is in them. All the
praises are for You; You have the possession of the Heavens
and the Earth And whatever is in them. All the praises are
for You; You are the Light of the Heavens and the Earth
And all the praises are for You; You are the King of the
Heavens and the Earth; And all the praises are for You; You
are the Truth and Your Promise is the truth, And to meet
You is true, Your Word is the truth And Paradise is true And
Hell is true And all the Prophets (Peace be upon them) are
true; And Muhammad () is true, And the Day of
Resurrection is true. O Allah ! I surrender (my will) to You; I
believe in You and depend on You. And repent to You, And
with Your help I argue (with my opponents, the non-
believers) And I take You as a judge (to judge between us).
Please forgive me my previous And future sins; And
whatever I concealed or revealed And You are the One who
make (some people) forward And (some) backward. There is
none to be worshipped but you.",Bukhari: 1120,Hadith,,نماز کی ابتدا میں دعا #5
264,Salah,"At the beginning of the prayer
#6",1,0,"At the beginning of the prayer
#6",1,"اللَّهُمَّ أَنْتَ الْمَلِكُ لَا إِلَهَ إِلَّا أَنْتَ، أَنْتَ رَبِّي وَأَنَا
عَبْدُكَ، ظَلَمْتُ نَفْسِي وَاَعْتَرَفْتُ بِذَنْبِي فَّاغْفِرْ لِي
ذُنُوبي جَمِيعًا إِنَّهُ لَا يَغْفِرُ الذُّنُوبَ إِلَّاَ أَنْتِ، وَاهْدِنِي
لِأَخْسْنِ الْأَخْلاقِ لَا يَهْدِي لِأَحْسَنِهَا إِلَّا أَنْتَ، وَاضَّرِفْ
عَنِّي سَيِّنَهَا، لَاَ يَصْرِفُ عَنِّي سَيِّنَهَا إِلاَّ أَنْتَ.","""اے اللہ! تو ہی بادشاہ ہے، تیرے سوا کوئی معبود نہیں، تو ہی میرا رب ہے اور میں تیرا بندہ ہوں۔ میں نے اپنی جان پر ظلم کیا اور اپنے گناہوں کا اعتراف کرتا ہوں، پس میرے تمام گناہ معاف فرما، بے شک تیرے سوا کوئی گناہوں کو معاف نہیں کر سکتا۔

مجھے بہترین اخلاق کی ہدایت دے، بہترین اخلاق کی ہدایت صرف تو ہی دے سکتا ہے، اور مجھ سے برے اخلاق کو دور فرما، انہیں مجھ سے دور کرنے والا بھی صرف تو ہی ہے۔""","O Allah, You are the Sovereign, none has the right to be
worshipped except You. You are my Lord and I am Your
servant, I have wronged my own soul and have
acknowledged my sin, so forgive me all my sins for no one
forgives sins except You. Guide me to the best of characters
for none can guide to it other than You, and deliver me
from the worst of characters for none can deliver me from
it other than You.",Muslim: 771,Hadith,,نماز کی ابتدا میں دعا #6
265,Salah,"At the beginning of the prayer
#7",1,0,"At the beginning of the prayer
#7",1,"لَبَّيْكَ وَسَعْدَيْكَ، وَالْخَيْرُ كُلُّهُ بِيَدَيْكَ، وَالشَّرُّ لَيْسَ
إِلَيْكَ، أَنَا بِكَ وَإِلَيْكَ، تَبَارَكْتَ وَتَعَالَيْتَ، أَسْتَغْفِرُكَ
وَأَتُوبُ إِلَيْكَ","""میں حاضر ہوں، تیری خدمت میں حاضر ہوں، تمام بھلائی تیرے ہاتھ میں ہے، اور برائی تیری طرف منسوب نہیں ہوتی۔ میں تجھ پر ایمان رکھتا ہوں اور تیری طرف رجوع کرتا ہوں، تو بابرکت اور بلند و بالا ہے، میں تجھ سے بخشش مانگتا ہوں اور تیری طرف توبہ کرتا ہوں۔""","Here I am, in answer to Your call, happy to serve you. All
good is within Your hands and evil does not stem from You.
I exist by your will and will return to you. Blessed and High
are You, I seek Your forgiveness and repent unto You.",Muslim: 771,Hadith,,نماز کی ابتدا میں دعا #7
266,Salah,"If afflicted by whisperings in
prayer or recitation",1,0,"If afflicted by whisperings in
prayer or recitation",1,أَعُوْذُ بِاللّهِ مِنَ الشَّيْطَانِ الرَّجِيْم,"""میں اللہ کی پناہ مانگتا ہوں شیطان مردود سے۔""",I seek refuge in Allah from Satan the outcast.,Muslim: 2203,Hadith,,نماز یا قراءت میں وسوسہ آئے تو کی جانے والی دعا
267,Salah,Dua in rukoo #1,1,0,Dua in rukoo #1,1,سُبْحَانَ رَبِّيَ الْعَظِيمِ,"""پاک ہے میرا رب، جو عظمت والا ہے۔""",Glory to my Lord the Exalted.,Sahih (Albani). Tirmidhi: ,Hadith,262,رکوع میں دعا #1
268,Salah,Dua in rukoo #2,1,0,Dua in rukoo #2,1,سُبْحَانَ رَبِيَ الْعَظِيمِ وَبِحَمْدِهِ,"""پاک ہے میرا رب، جو عظمت والا ہے، اور میں اس کی حمد و ثنا بیان کرتا ہوں۔""",Glory and praise be to my mighty Lord.,Hasan Sanad (Shu'aib Al-Arnaut). Abu Dawud: ,Hadith,870,رکوع میں دعا #2
269,Salah,Dua in rukoo #3,1,0,Dua in rukoo #3,1,سُبُّوْع قُدُوْسُ رَبُّ الْمَلَابِكَةِ وَالزُّوح,"""نہایت پاک اور مقدس ہے، فرشتوں اور روح (جبریل علیہ السلام) کا پروردگار","Glory (to You), Most Holy (are You), Lord of the angels and
the Spirit.",Sahih (Albani). Abu Dawud: ,Hadith,872,رکوع میں دعا #3
270,Salah,Dua in rukoo #4,1,0,Dua in rukoo #4,1,"اللَّهُمَّ لَكَ رَكَعْتُ وَبِكَ آمَنْثُ وَلَكَ أَسْلَمْتُ خَشَعَ لَكَ
سَمْعِيْ وَبَصَرِيْ وَمُجِّيْ وَعِظَامِيْ وَعَصَبِيْ","""اے اللہ! میں نے تیرے لیے رکوع کیا، تجھ پر ایمان لایا، اور خود کو تیرے سپرد کیا۔ میری سماعت، میری بصارت، میری عقل، میری ہڈیاں اور میری رگیں تیرے لیے عاجزی اختیار کرتی ہیں۔""","O Allah, to You I bow (in prayer) and in You I believe and to
You I have submitted. Before You my hearing is humbled, as
is my sight, my mind, my bones, my nerves.",Sahih (Albani). Abu Dawud: ,Hadith,760,رکوع میں دعا #4
271,Salah,Dua in rukoo #5,1,0,Dua in rukoo #5,1,"سُبْحَانَ ذِي الْجَبَرُوتِ وَالْمَلَكُوْتِ وَالْكِبْرِيَاءِ
وَالْعَظَمَةِ","""پاک ہے وہ ذات جو قدرت، بادشاہت، بزرگی اور عظمت کا مالک ہے۔""","Glory is to You, Master of power, of dominion, of majesty
and greatness.",Sahih (Albani). Abu Dawud: ,Hadith,873,رکوع میں دعا #5
272,Salah,Dua in rukoo #6,1,0,Dua in rukoo #6,1,سُبْحَانَكَ وَبِحَمْدِكَ أَسْتَغْفِرُكَ وَأَتُوْبُ إِلَيْكَ,"""اے اللہ! تو پاک ہے اور تیرے لیے ہی تمام تعریفیں ہیں، میں تجھ سے بخشش مانگتا ہوں اور تیری طرف توبہ کرتا ہوں۔""","Glory is to You O Allah, and praise. I ask you for forgiveness
and I turn to you (from sinning).",Hasan (Albani). Silsila Sahiha: ,Hadith,3032,رکوع میں دعا #6
