id,type,heading,totalCount,numSubCategories,subHeading,numOfDuas,arabic,roman,translation,refText,refType,refChapter
257,Dua Acceptance,"Making dua by the help of the
greatest name of Allah",1,0,"Making dua by the help of the
greatest name of Allah",1,"اَللَّهُمَّ إِنِي أَسْأَلُكَ بِأَنَّ أَشْهَدُ أَنَّكَ أَنْتَ اللَّهُ لَا إِلَهَ ِلَّاَ
أَنْتَ الأَحَدُ الصَّمَّدُ الَّذِيْ لَمْ يَلِدْ وَلَمْ يُؤْلَدْ وَلَمْ يَكُنْ
لَهُ كُفُوًا أَحَدُّ",,"O Allah, I ask You, by the fact that I bear witness that You
are Allah. There is none worthy of worship but You, the
Only God, Independent of creation, Who was not begotten
and begets not, and none is equal to Him.",Sahih (Albani). Nasai: 1300,Hadith,
258,Dua Acceptance,Dua recited during Tashahhud,1,0,Dua recited during Tashahhud,1,"اَللَّهُمَّ إِنِي أَسْأَلُكَ بِأَنَّ لَكَ الْحَمْدَ لَا إِلَهَ اِلَّا أَنْتَ الْمَنَّانُ،
بَدِيعُ السَّمَوَاتِ وَالْأَرْضِ يَا ذَا الْجَلَالِ وَالْإِكْرَامِ، يَا
حَيُّ یَا قَيُّوْمُ",,"O Allah, I ask Thee by virtue of the fact that praise is due
to Thee, there is no deity but Thou, Who showest favour
and beneficence, the Originator of the Heavens and the
earth, O Lord of Majesty and Splendour, O Living One, O
Eternal One.",Sahih (Albani). Nasai: 1300,Hadith,
259,Salah,"Duas After Takbeer (Start of
prayer)",1,0,"Duas After Takbeer (Start of
prayer)",1,"سُبِحَانَكَ اللَّهُمَّ وَبِحَمْدِكَ، وَتَبَارَكَ اسْمُكَ، وَتَعَالَى جَدُّكَ
وَلَا إِلهَ غَيْرُْكُ",,"Glory is to You O Allah, and praise. Blessed is Your Name
and Exalted is Your Majesty. There is none worthy of
worship but You.",Muslim: 399,Hadith,
260,Salah,"At the beginning of the prayer
#2",1,0,"At the beginning of the prayer
#2",1,"وَجَّهْثُ وَجْهِيَ لِلَّذِي فَطَرَ السَّمَوَاتِ وَالْأَرْضَ حَنِيفًا
وَمَا أَنَا مِنَ المُشْرِ كِينَ، إَِّ صَلَاتِي، وَنُسُكِي، وَمَحْيَايَ،
وَمَمَاتِي لِلَّهِ رَتِّ الْعَالَمِينَ، لَا شَرِيكَ لَهُ وَبِذَّلِكَ أَمِرْتُ
وَأَنَا مِنَ الْمُسْلِمِينَ اللَّهُمَّ أَنْتَ المَلِكُ لَا إِلَّهَ إِلَّا أَنْتَ،
أَنْتَ رَبِي وَأَنَا عَبْدُكَ، ظُلَمْتُ نَفْسِي وَاعْتَرَفَتٍ بِذَنْبِي
فَاغْفِرْ لِي ذُنُوبي جَمِيعًا إِنَّهُ لَا يَغْفِرُ الذُّنُوبَ إِلَّا أَنْتَ،
وَاهْدِنِي لِأَحْسَنِ الأَخْلَاقِ لَا يَهْدِي لِأَحْسَنِها إِلَّا أَنْتِ،
وَاصْرِفْ عَنِّي سَيِّنَهَا، لَاَ بَصْرِفُ عَنِي سَيَّنَهَاَ إِلَّا أَنْتَ
لَبَّيْكَ وَسَعْدَيْكَ، وَالْخَيْرُ كُلُّهُ بِيَدَيْكَ، وَالشَّرُّ لَّيْسَ
إِلَيْكَ، أَنَا بِكَ وَإِلَيْكَ، تَبارَكْتَ وَتَعَالَيْتَ، أَسْتَغْفِرُكَ
وَأَتوبُ إِلَيْكَ",,"I have turned my face sincerely towards He who has
brought forth the heavens and the Earth and I am not of
those who associate (others with Allah). Indeed my prayer,
my sacrifice, my life and my death are for Allah, Lord of the
worlds, no partner has He, with this I am commanded and I
am of the Muslims. O Allah, You are the Sovereign, none
has the right to be worshipped except You. You are my
Lord and I am Your servant, I have wronged my own soul
and have acknowledged my sin, so forgive me all my sins
for no one forgives sins except You. Guide me to the best
of characters for none can guide to it other than You, and
deliver me from the worst of characters for none can
deliver me from it other than You. Here I am, in answer to
Your call, happy to serve you. All good is within Your hands
and evil does not stem from You. I exist by your will and
will return to you. Blessed and High are You, I seek Your
forgiveness and repent unto You.",Muslim: 771,Hadith,
261,Salah,"At the beginning of the prayer
#3",1,0,"At the beginning of the prayer
#3",1,"اللَّهُمَّ بَاعِدْ بَيْنِيْ وَبَيْنَ خَطَايَايَ كَمَا بَاعَدْتَ بَيْنَ
الْمَشْرِقِ وَالْمَغْرِبِ، اللَّهُمَّ نَقِنِيْ مِنَ الْخَطَايَا كَمَا يُنَقَى
الثَّوْبُ الْأَبْيَضَُ مِنَ الدَّنَسِ، اللُّهُمَّ اغْسِلْ خَطَايَايَ بِالْمَاءِ
وَالثَّلْجِ وَالْبَرَدِ",,"O Allah! separate me from my sins as You have separated
the East from the West. O Allah, cleanse me of my
transgressions as the white garment is cleansed of stains. O
Allah! wash away my sins with ice and water and frost.",Bukhari: 744,Hadith,
262,Salah,"At the beginning of the prayer
#4",1,0,"At the beginning of the prayer
#4",1,"اللَّهُمَّ رَبَّ جِبْرَابِيْلَ وَمِيْكَابِيْلَ وَإِسْرَافِيلَ فَاطِرَ
السَّمَوَاتِ وَالأرْضِ عَالِمَ الْغَيْبِ وَالشَّهَادَةِ أَنْتَ
تَحْكُمُ بَيْنَ عِبَادِكَ فِيمًا كَانُوا فِيهِ يَخْتَلِفُونَ اِهْدِنِي
لِمَا اخْتُلِفَ فِيهِ مِنَ الْحَقِّ بِإِذْنِكَ إِنَّكَ تَهْدِيْ مَنْ تَشَاءُ
إِلَى صِرَاطٍ مُسْتَقِيم",,"O Allah, Lord of Jibra-eel, Meeka-eel and Israfeel (great
angles), Creator of the heavens and the Earth, Knower of
the seen and the unseen. You are the arbitrator between
Your servants in that which they have disputed. Guide me
to the truth by Your leave, in that which they have differed,
for verily You guide whom You will to a straight path.",Muslim: 770,Hadith,
263,Salah,"At the beginning of the prayer
#5",1,0,"At the beginning of the prayer
#5",1,"اللَّهُمَّ لَكَ الْحَمْدُ أَنْتَ قَيمُ السَّمَوَاتِ وَالْأَرْضِ وَمَنْ فِيهِنَّ
وَلَكَّ الْحَمْدُ، لَكَ مُلْكُ السَّمَوَاتِ وَالْأَرْضِ وَمَنْ فِيهِنَّ،
وَلَكَ الْحَمْدُ أَنْتَ نُورُ السَّمَوَاتِ وَالْأَرْضِ، وَلَكَ الحَمْدُ
أَنْتَ الْحَقُّ وَوَعْدُكَ الْجَقُّ، وَلِقَاؤُكَ حَيٍّ، وَقَوْلُكَ حَقُّ،
وَالْجَنَّةُ حَقُّ، وَالنَّارُ حَقُّ، وَالتَّبِيُّونَ حَقُّ، وَمُحَمَّدُ مَلا له
حَقُّ، وَالسَّاعةُ حَقُّ، اللَّهُمَّ لَكَ أَسْلَمْتُ، وَبِكَ آمَنُتُ
وَعَلَيْكَ تَوَكَّلْتُ، وَإِلَيْكَ أَنَبْتُ، وَبِكَ خَاصَمْتُ، وَإِلَيْكَ
حَاكَمْتُ، فَاغْفِرْ لِي مَا قَدَّمْتُ وَمَا أَخِّرْتُ، وَمَا
أَسْرَرتُ وَمَا أَعْلَنْتُ، أَنْتَ الْمُقَدِّمُ وَأَنْتَ الْمُؤَخِّرُ، لَا
إِلَهَ إلَّا أَنْتَ (لَا إِلَهَ غَيْرُكَ)",,"O Allah! All the praises are for you, You are the Holder of
the Heavens and the Earth, And whatever is in them. All the
praises are for You; You have the possession of the Heavens
and the Earth And whatever is in them. All the praises are
for You; You are the Light of the Heavens and the Earth
And all the praises are for You; You are the King of the
Heavens and the Earth; And all the praises are for You; You
are the Truth and Your Promise is the truth, And to meet
You is true, Your Word is the truth And Paradise is true And
Hell is true And all the Prophets (Peace be upon them) are
true; And Muhammad () is true, And the Day of
Resurrection is true. O Allah ! I surrender (my will) to You; I
believe in You and depend on You. And repent to You, And
with Your help I argue (with my opponents, the non-
believers) And I take You as a judge (to judge between us).
Please forgive me my previous And future sins; And
whatever I concealed or revealed And You are the One who
make (some people) forward And (some) backward. There is
none to be worshipped but you.",Bukhari: 1120,Hadith,
264,Salah,"At the beginning of the prayer
#6",1,0,"At the beginning of the prayer
#6",1,"اللَّهُمَّ أَنْتَ الْمَلِكُ لَا إِلَهَ إِلَّا أَنْتَ، أَنْتَ رَبِّي وَأَنَا
عَبْدُكَ، ظَلَمْتُ نَفْسِي وَاَعْتَرَفْتُ بِذَنْبِي فَّاغْفِرْ لِي
ذُنُوبي جَمِيعًا إِنَّهُ لَا يَغْفِرُ الذُّنُوبَ إِلَّاَ أَنْتِ، وَاهْدِنِي
لِأَخْسْنِ الْأَخْلاقِ لَا يَهْدِي لِأَحْسَنِهَا إِلَّا أَنْتَ، وَاضَّرِفْ
عَنِّي سَيِّنَهَا، لَاَ يَصْرِفُ عَنِّي سَيِّنَهَا إِلاَّ أَنْتَ.",,"O Allah, You are the Sovereign, none has the right to be
worshipped except You. You are my Lord and I am Your
servant, I have wronged my own soul and have
acknowledged my sin, so forgive me all my sins for no one
forgives sins except You. Guide me to the best of characters
for none can guide to it other than You, and deliver me
from the worst of characters for none can deliver me from
it other than You.",Muslim: 771,Hadith,
265,Salah,"At the beginning of the prayer
#7",1,0,"At the beginning of the prayer
#7",1,"لَبَّيْكَ وَسَعْدَيْكَ، وَالْخَيْرُ كُلُّهُ بِيَدَيْكَ، وَالشَّرُّ لَيْسَ
إِلَيْكَ، أَنَا بِكَ وَإِلَيْكَ، تَبَارَكْتَ وَتَعَالَيْتَ، أَسْتَغْفِرُكَ
وَأَتُوبُ إِلَيْكَ",,"Here I am, in answer to Your call, happy to serve you. All
good is within Your hands and evil does not stem from You.
I exist by your will and will return to you. Blessed and High
are You, I seek Your forgiveness and repent unto You.",Muslim: 771,Hadith,
266,Salah,"If afflicted by whisperings in
prayer or recitation",1,0,"If afflicted by whisperings in
prayer or recitation",1,أَعُوْذُ بِاللّهِ مِنَ الشَّيْطَانِ الرَّجِيْم,,I seek refuge in Allah from Satan the outcast.,Muslim: 2203,Hadith,
267,Salah,Dua in rukoo #1,1,0,Dua in rukoo #1,1,سُبْحَانَ رَبِّيَ الْعَظِيمِ,,Glory to my Lord the Exalted.,Sahih (Albani). Tirmidhi: 262,Hadith,
268,Salah,Dua in rukoo #2,1,0,Dua in rukoo #2,1,سُبْحَانَ رَبِيَ الْعَظِيمِ وَبِحَمْدِهِ,,Glory and praise be to my mighty Lord.,Hasan Sanad (Shu'aib Al-Arnaut). Abu Dawud: 870,Hadith,
269,Salah,Dua in rukoo #3,1,0,Dua in rukoo #3,1,سُبُّوْع قُدُوْسُ رَبُّ الْمَلَابِكَةِ وَالزُّوح,,"Glory (to You), Most Holy (are You), Lord of the angels and
the Spirit.",Sahih (Albani). Abu Dawud: 872,Hadith,
270,Salah,Dua in rukoo #4,1,0,Dua in rukoo #4,1,"اللَّهُمَّ لَكَ رَكَعْتُ وَبِكَ آمَنْثُ وَلَكَ أَسْلَمْتُ خَشَعَ لَكَ
سَمْعِيْ وَبَصَرِيْ وَمُجِّيْ وَعِظَامِيْ وَعَصَبِيْ",,"O Allah, to You I bow (in prayer) and in You I believe and to
You I have submitted. Before You my hearing is humbled, as
is my sight, my mind, my bones, my nerves.",Sahih (Albani). Abu Dawud: 760,Hadith,
271,Salah,Dua in rukoo #5,1,0,Dua in rukoo #5,1,"سُبْحَانَ ذِي الْجَبَرُوتِ وَالْمَلَكُوْتِ وَالْكِبْرِيَاءِ
وَالْعَظَمَةِ",,"Glory is to You, Master of power, of dominion, of majesty
and greatness.",Sahih (Albani). Abu Dawud: 873,Hadith,
272,Salah,Dua in rukoo #6,1,0,Dua in rukoo #6,1,سُبْحَانَكَ وَبِحَمْدِكَ أَسْتَغْفِرُكَ وَأَتُوْبُ إِلَيْكَ,,"Glory is to You O Allah, and praise. I ask you for forgiveness
and I turn to you (from sinning).",Hasan (Albani). Silsila Sahiha: 3032,Hadith,
273,Salah,Dua in rukoo #7,1,0,Dua in rukoo #7,1,سُبْحَانَكَ اللَّهُمَّ رَبَّنَا وَبِحَمْدِكَ، اللَّهُمَّ اغْفِرْ لي,,"Glory is to You, O Allah, our Lord, and praise is Yours. O
Allah, forgive me. [1]","[1] Bukhari: 794
[2] Sura Nasr 110:3",Hadith,
274,Salah,Dua in rukoo #8,1,0,Dua in rukoo #8,1,"اَللَّهُمَّ لَكَ رَكَعْتُ، وَبِكَ آمَنْتُ، وَلَكَ أَسِلَمْتُ، أَنْتَ رَبِّي،
خَشَعَ لَكَ سَمْعِي وَبَصَرِيٍ وَمُخِّي وَعَظْمِي وَعَصَبِي
وَمَا اِسْتَقَلَّتْ بِّهِ قَدَمِيَ لِلَّهِ رَبِّ الْعَالَمِينَ",,"O Allah, I have bowed down to You, I have believed, I have
surrendered. You are my Rabb, my ear-eye, my brain, my
bones, my spine and my legs, all that you are carrying (i.e.
my existence) have been humbled before Allah Almighty.",Sahih (Al-Aini). Nukhbul Afkaar 4/247,Hadith,
275,Salah,Dua in rukoo #9,1,0,Dua in rukoo #9,1,سُبْحَانَكَ اَللَّهُمَّ وَبِحَمْدِكَ لَا إِلَهَ إِلَّا أَنْتَ,,"O Allah glory is to You; there is no worthy of worship
except You.",Sahih (Albani). Nasai: 1131,Hadith,
276,Salah,Dua for rising from rukoo #1,1,0,Dua for rising from rukoo #1,1,سَمِعَ اللهُ لِمَنْ حَمِدَهُ,,Allah hears whoever praises Him.,Bukhari: ,Hadith,796
277,Salah,Dua for rising from rukoo #2,1,0,Dua for rising from rukoo #2,1,"اللَّهُمَّ رَبَّنَا لَكَ الْحَمْدُ، مِلْءَ السَّمَوَاتِ وَمِلْءَ الأَرْضِ،
وَمِلءَ مَا شِئْتَ مِنْ شَيْءٍ بَعْدُ، أَهْلَ الثَّنَاءِ وَالْمَجْدِ،
أَحَقُّ مَا قَالَ الْعَبْدُ، وَكُلُّنَا لَكَ عَبْدُ، اللَّهُمَّ لَا مَانِعَ لِمَا
أَعْطَيْتَ، وَلَا مُعْطِيَ لِمَا مَنَعْتَ، وَلَا يَنْفَعُ ذَا الْجَدِّ
مِنْكَ الْجَدُّ",,"O Allah, our Rabb (Lord), to You is praise in all the heavens
and all the earth, and all that You Will (to create)
afterwards, O You, Who are worthy of praise and glory, the
most worthy of what a slave says - and we are all Your
slaves: no one can withhold what You give, or give what
You withhold, and riches cannot avail a wealthy person
against You.",Muslim: ,Hadith,477
278,Salah,Dua while in a state of rukoo #1,1,0,Dua while in a state of rukoo #1,1,اللَّهُمَ) رَبَّنَا لَكَ الْحَمْدُ,," Our Lord, to You be the praise.
",Bukhari: ,Hadith,796
279,Salah,Dua while in a state of rukoo #2,1,0,Dua while in a state of rukoo #2,1,(اللَّهُمَ) رَبَّنَا وَلَكَ الْحَمْدُ,," O Allah, our Lord and to You be the praise.",Bukhari: ,Hadith,795
